GameID,Team,Side,Result,Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
61089,T1,Blue,Win,Oner,Nidalee,JUNGLE,16,3,0,10,Perfect KDA,239,194,,8.3,12824,443,20.8%,105,41,30,5,5,3.63,1.42,0.17,1.04,34.2%,14802,1380,11143,2279,511,20.9%,0.45,76.5%,,0,0,0,0,905,26,685,0,0,4527,4527,25209,965,16835,0,7,173,29381,0,6,21,0,0
61089,T1,Blue,Win,Faker,Corki,MID,17,5,3,6,3.7,288,20,,9.9,13747,475,22.3%,42,13,8,3,3,1.45,0.45,0.1,0.28,13.7%,16262,10170,4811,1281,562,23%,0.38,64.7%,1,1,0,0,0,-889,-17,-296,-1,0,5442,5442,5664,0,10338,0,0,54,18017,30,5,25,0,0
61089,T1,Blue,Win,Gumayusi,Caitlyn,ADC,16,4,2,4,4,309,8,,10.7,14239,492,23.1%,32,13,11,5,5,1.11,0.45,0.17,0.38,10.4%,16648,16324,249,75,575,23.5%,0.28,47.1%,,0,0,0,0,2476,43,967,1,0,9529,9529,6401,0,6991,0,21,94,12344,59,7,20,0,150
61089,T1,Blue,Win,Keria,Lux,SUPPORT,12,2,2,12,7,45,0,,1.6,8697,300,14.1%,82,42,16,13,11,2.83,1.45,0.45,0.55,26.7%,10610,578,9242,790,366,15%,0.48,82.4%,,0,0,0,0,1130,3,303,0,0,1778,1778,145,0,4213,2078,37,183,8228,65,15,30,0,100
61089,KT,Red,Loss,PerfecT,Mordekaiser,TOP,16,2,3,0,0.7,261,12,,9,10098,349,22%,27,10,4,5,4,0.93,0.35,0.17,0.14,10.8%,15540,2088,13347,105,537,26.3%,0.07,25%,2,0,0,0,0,-128,-8,-198,0,0,763,763,5595,0,28329,0,3,58,21217,87,6,22,0,0
61089,KT,Red,Loss,Pyosik,Ivern,JUNGLE,13,0,2,5,2.5,115,100,,4,7764,268,16.9%,31,10,8,10,9,1.07,0.35,0.35,0.28,12.4%,5596,1142,1831,2623,193,9.5%,0.17,62.5%,,0,0,0,0,-905,-26,-685,0,0,0,0,5781,2179,5526,7795,30,278,9882,43,11,26,0,0
61089,KT,Red,Loss,Bdd,Jayce,MID,14,6,4,0,1.5,259,2,,8.9,12082,417,26.3%,43,20,10,4,4,1.49,0.69,0.14,0.35,17.2%,22471,19784,1809,878,776,38%,0.21,75%,1,0,0,0,0,889,17,296,1,0,0,0,2440,0,10896,0,7,137,15482,99,6,26,400,100
61089,KT,Red,Loss,Deft,Zeri,ADC,14,0,1,2,2,283,6,,9.8,9873,341,21.5%,51,15,25,5,5,1.76,0.52,0.17,0.86,20.4%,10865,7008,3621,236,375,18.4%,0.07,25%,,0,0,0,0,-2476,-43,-967,-1,0,0,0,3808,0,9013,0,5,230,14147,0,9,25,0,0
61089,KT,Red,Loss,BeryL,Nautilus,SUPPORT,9,0,7,3,0.4,41,0,,1.4,6163,213,13.4%,98,59,15,16,14,3.39,2.04,0.55,0.52,39.2%,4726,1274,2722,730,163,8%,0.1,37.5%,,0,0,0,0,-1130,-3,-303,0,0,0,0,503,0,15808,0,25,131,20685,139,18,32,0,0
61090,HLE,Blue,Win,Doran,K,TOP,14,2,0,3,Perfect KDA,198,1,,7.7,9705,379,19.5%,28,15,6,6,6,1.09,0.59,0.23,0.23,12.1%,6887,5349,991,547,269,16.5%,0.2,62.5%,,0,0,0,0,52,-5,-133,0,0,1440,1440,1670,0,18808,121,16,1224,11472,0,8,22,0,0
