GameID,Champion,Player,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
60710,Gnar,Mihile,TOP,17,1,1,11,12,256,12,,8.8,12304,423,21%,42,11,13,3,3,1.44,0.38,0.1,0.45,17.1%,20115,17704,2359,52,692,22.5%,0.41,63.2%,,0,0,0,0,-1435,8,164,0,0,7111,7111,8423,0,17876,0,25,451,21476,32,6,18,0,0
60710,Sejuani,Sylvie,JUNGLE,15,3,0,15,Perfect KDA,170,145,,5.8,10513,362,18%,46,12,11,11,11,1.58,0.41,0.38,0.38,18.8%,13430,6920,5438,1072,462,15%,0.62,94.7%,,0,0,0,0,-75,13,51,0,0,799,799,16238,280,34414,0,25,383,31083,0,12,28,50,0
60710,Corki,Fisher,MID,16,8,3,7,5,254,16,,8.7,13721,472,23.5%,31,11,7,3,2,1.07,0.38,0.1,0.24,12.7%,29954,20660,7243,2051,1031,33.5%,0.52,78.9%,,4,0,0,0,-333,-2,-540,0,0,8559,8559,5007,0,8397,0,0,49,16040,55,5,26,150,600
60710,Kai,Jiwoo,ADC,15,7,4,7,3.5,252,16,,8.7,14496,499,24.8%,32,12,7,4,4,1.1,0.41,0.14,0.24,13.1%,19692,7526,11904,262,677,22%,0.48,73.7%,,2,0,0,0,-2018,-39,-1039,-1,0,9552,9552,5002,0,8620,0,1,72,13002,70,5,24,450,200
60710,Nautilus,GuGer,SUPPORT,12,0,2,15,7.5,36,0,,1.2,7450,256,12.7%,94,51,11,12,12,3.23,1.75,0.41,0.38,38.4%,6302,1246,4380,676,217,7%,0.52,78.9%,,0,0,0,0,-412,8,-406,0,0,427,427,924,86,16183,0,42,172,14090,50,14,29,0,0
61743,Kennen,Rascal,TOP,15,3,3,4,2.3,217,5,,7.7,10151,359,21.3%,17,9,1,5,4,0.6,0.32,0.18,0.04,6.9%,14043,1832,12211,0,496,28.7%,0.25,87.5%,,1,0,0,0,-899,-15,-570,-1,0,0,0,4044,94,10265,0,12,39,16403,81,8,23,100,0
61743,Sejuani,Sponge,JUNGLE,13,1,3,3,1.3,162,146,,5.7,8511,301,17.9%,43,9,10,9,7,1.52,0.32,0.32,0.35,17.5%,6940,3480,3029,431,245,14.2%,0.14,50%,,0,0,0,0,-686,-41,-1956,-2,0,1208,1208,12529,146,33319,0,12,386,33648,80,10,21,0,0
61743,Yasuo,SeTab,MID,15,1,3,5,2,266,0,,9.4,11438,404,24.1%,34,11,5,5,4,1.2,0.39,0.18,0.18,13.8%,12312,10655,1657,0,435,25.1%,0.21,75%,,0,0,0,0,-678,7,-410,-1,0,4893,4893,5570,0,21718,0,13,145,20504,94,6,22,400,0
61743,Kai,Teddy,ADC,14,3,4,3,1.5,269,16,,9.5,11257,398,23.7%,31,10,8,3,2,1.1,0.35,0.11,0.28,12.6%,12784,8191,4593,0,452,26.1%,0.21,75%,,1,0,0,0,-1018,-22,-445,-1,0,1546,1546,4026,0,10211,0,0,29,16401,98,4,23,150,50
61743,Rakan,Pleata,SUPPORT,11,0,2,4,2,38,0,,1.3,6198,219,13%,121,67,15,14,11,4.28,2.37,0.49,0.53,49.2%,2887,252,2521,114,102,5.9%,0.14,50%,,0,0,0,0,186,-2,-809,0,0,616,616,3129,1051,10855,2060,15,69,15206,38,16,31,0,0
61743,Gangplank,Kiin,TOP,16,3,1,10,13,242,8,,8.6,12817,453,21.2%,23,11,5,2,1,0.81,0.39,0.07,0.18,10.4%,17070,12001,2621,2448,603,22.5%,0.46,86.7%,,0,0,0,0,899,15,570,1,0,5109,5109,6119,0,14230,0,6,276,17499,45,3,20,0,100
61743,Lillia,Canyon,JUNGLE,16,4,1,8,12,249,216,,8.8,12295,434,20.3%,42,7,18,4,4,1.48,0.25,0.14,0.64,18.9%,13013,432,10021,2560,460,17.1%,0.42,80%,,0,0,0,0,686,41,1956,2,1,1237,1237,26848,0,26447,0,14,484,36363,45,5,20,0,400
61743,Corki,Chovy,MID,16,1,2,8,4.5,272,20,,9.6,13778,487,22.8%,45,13,16,3,3,1.59,0.46,0.11,0.57,20.3%,23535,17256,3276,3003,832,31%,0.32,60%,,0,0,0,0,678,-7,410,1,0,8005,8005,4560,0,9849,0,0,60,15287,46,4,22,0,100
61743,Ziggs,Peyz,ADC,15,7,1,7,14,269,4,,9.5,14214,502,23.5%,30,12,9,3,3,1.06,0.42,0.11,0.32,13.5%,19623,590,19000,33,693,25.8%,0.49,93.3%,,1,0,0,0,1018,22,445,1,0,14561,14561,912,0,4736,0,13,275,7065,36,5,22,50,50
61743,Alistar,Lehends,SUPPORT,12,0,3,10,3.3,42,0,,1.5,7358,260,12.2%,82,46,10,14,14,2.9,1.63,0.49,0.35,36.9%,2776,317,2459,0,98,3.7%,0.35,66.7%,,0,0,0,0,-186,2,809,0,0,3402,3402,6977,3413,19516,0,24,61,19666,61,16,28,0,0
61746,K,DuDu,TOP,18,2,0,3,Perfect KDA,297,2,,8.7,13799,406,19.9%,44,12,13,7,7,1.3,0.35,0.21,0.38,15.2%,5879,5303,500,76,173,9.2%,0.15,31.3%,,0,0,0,0,-468,-6,-580,0,0,4156,4156,1648,0,51955,0,15,642,23537,0,11,29,0,0
61746,Maokai,Cuzz,JUNGLE,16,1,1,12,13,223,186,,6.6,11980,353,17.3%,74,13,24,12,11,2.18,0.38,0.35,0.71,25.5%,10675,710,9321,644,314,16.6%,0.38,81.3%,,0,0,0,0,96,0,22,0,1,1045,1045,24326,0,42860,2355,42,766,38409,26,13,30,0,0
61746,Aurora,Bulldog,MID,18,7,4,7,3.5,287,0,,8.4,16133,475,23.3%,38,21,6,4,4,1.12,0.62,0.12,0.18,13.1%,23061,1566,20665,830,679,36%,0.41,87.5%,1,0,0,0,0,-520,-30,-781,0,0,6114,6114,6620,338,12622,0,10,319,24285,159,7,27,150,0
61746,Zeri,Leaper,ADC,18,6,1,4,10,418,51,,12.3,19192,565,27.7%,39,8,16,1,1,1.15,0.24,0.03,0.47,13.4%,20335,12753,6967,615,599,31.7%,0.29,62.5%,1,1,1,0,0,-1350,-4,228,0,0,11169,11169,6869,0,17941,0,6,360,12925,26,2,22,650,0
61746,Rell,Andil,SUPPORT,13,0,2,10,5,32,0,,0.9,8209,242,11.8%,95,46,13,11,11,2.8,1.35,0.32,0.38,32.8%,4179,334,2925,920,123,6.5%,0.29,62.5%,,0,0,0,0,-394,-6,-524,-1,0,301,301,1721,0,15286,0,19,71,21262,56,15,27,0,0
61746,Rumble,PerfecT,TOP,16,1,1,3,4,263,0,,7.7,12157,358,20.5%,38,21,4,9,9,1.12,0.62,0.26,0.12,14.3%,18117,568,17110,439,533,22.8%,0.12,50%,,0,0,0,0,468,6,580,0,0,673,673,3348,0,10610,0,17,373,12742,46,11,24,0,50
61746,Zyra,Pyosik,JUNGLE,15,0,4,5,1.3,224,202,,6.6,10293,303,17.4%,45,10,12,9,8,1.32,0.29,0.26,0.35,16.9%,14446,726,13595,125,425,18.2%,0.15,62.5%,,0,0,0,0,-96,0,-22,0,0,270,270,7103,0,8289,0,27,527,20697,114,10,28,0,0
61746,Corki,Bdd,MID,18,4,2,2,3,374,16,,11,15164,446,25.6%,45,14,13,8,8,1.32,0.41,0.24,0.38,16.9%,27018,19268,5097,2653,795,34%,0.18,75%,,1,0,0,0,520,30,781,0,0,2471,2471,5925,0,9562,0,2,28,17672,60,10,32,0,550
61746,Miss Fortune,Deft,ADC,16,1,6,5,1,325,0,,9.6,13718,404,23.2%,29,14,7,6,4,0.85,0.41,0.18,0.21,10.9%,16061,15485,488,88,473,20.2%,0.18,75%,,0,0,0,0,1350,4,-228,0,0,1893,1893,2170,0,5494,0,4,60,15655,182,7,25,0,100
61746,Alistar,BeryL,SUPPORT,12,2,3,5,2.3,39,0,,1.1,7851,231,13.3%,109,65,15,18,16,3.21,1.91,0.53,0.44,41%,3722,424,2910,388,110,4.7%,0.21,87.5%,,1,0,0,0,394,6,524,1,0,604,604,4312,1704,22989,0,29,74,16933,69,21,35,0,100
61749,Rumble,Doran,TOP,16,6,2,9,7.5,231,12,,7.5,13134,429,20.7%,36,14,4,4,4,1.18,0.46,0.13,0.13,14.1%,35126,943,34124,59,1148,29.7%,0.49,55.6%,,2,0,0,0,1788,26,620,0,0,3714,3714,4826,176,16004,0,17,281,17144,87,6,20,100,200
61749,Sejuani,Peanut,JUNGLE,15,2,3,12,4.7,194,172,,6.3,11488,375,18.1%,46,8,9,7,7,1.5,0.26,0.23,0.29,18%,12182,7063,3532,1587,398,10.3%,0.46,51.9%,,0,0,0,0,612,-2,111,0,0,5173,5173,18588,213,52758,0,30,495,38013,89,8,20,0,0
61749,Jayce,Zeka,MID,16,4,3,10,4.7,291,24,,9.5,14327,468,22.6%,50,19,10,12,10,1.63,0.62,0.39,0.33,19.6%,25559,23010,2325,224,835,21.6%,0.46,51.9%,,0,0,0,0,487,2,-614,0,0,10204,10204,6019,0,11618,0,11,173,19392,142,15,33,0,400
61749,Jhin,Viper,ADC,16,13,2,11,12,260,12,,8.5,15615,510,24.7%,24,12,6,2,2,0.78,0.39,0.07,0.2,9.4%,37019,33473,2838,708,1210,31.3%,0.78,88.9%,,1,1,0,0,2553,12,1280,1,0,3384,3384,7689,0,10737,0,45,223,19875,95,3,17,50,1050
61749,Alistar,Delight,SUPPORT,13,2,4,20,5.5,30,0,,1,8744,286,13.8%,99,54,8,18,16,3.24,1.76,0.59,0.26,38.8%,8229,1384,5361,1484,269,7%,0.72,81.5%,,0,0,0,0,935,0,1967,2,0,3305,3305,12017,6246,44507,0,45,107,31147,106,20,36,0,100
61749,Ornn,Morgan,TOP,16,2,2,10,6,209,0,,6.8,10062,329,19%,38,12,6,9,7,1.24,0.39,0.29,0.2,15.1%,10336,3749,6465,122,338,12.1%,0.39,85.7%,1,0,0,0,0,-1788,-26,-620,0,0,1137,1137,3190,0,56050,0,29,583,35729,77,10,28,300,0
61749,Lillia,YoungJae,JUNGLE,15,4,5,8,2.4,211,159,,6.9,11974,391,22.6%,33,10,6,9,8,1.08,0.33,0.29,0.2,13.1%,24380,341,19256,4783,797,28.6%,0.39,85.7%,,0,0,0,0,-612,2,-111,0,0,0,0,23673,0,20869,0,25,411,42444,76,10,25,300,50
61749,Tristana,FATE,MID,17,7,4,3,2.5,290,4,,9.5,14720,481,27.8%,53,16,7,8,6,1.73,0.52,0.26,0.23,21%,27689,24708,1497,1484,905,32.5%,0.33,71.4%,,0,0,0,1,-487,-2,614,0,0,4005,4005,7353,0,10217,0,11,120,20642,121,10,34,1150,100
61749,Ashe,Envyy,ADC,14,0,7,6,0.9,244,0,,8,9395,307,17.8%,35,10,11,4,4,1.14,0.33,0.13,0.36,13.9%,16875,16060,815,0,551,19.8%,0.2,42.9%,,0,0,0,0,-2553,-12,-1280,-1,0,0,0,2977,0,8120,0,38,723,20759,209,5,22,0,0
61749,Leona,Pollu,SUPPORT,12,1,9,7,0.9,28,0,,0.9,6730,220,12.7%,93,46,11,11,11,3.04,1.5,0.36,0.36,36.9%,5949,1231,3734,984,194,7%,0.26,57.1%,,0,0,0,0,-935,0,-1967,-2,0,0,0,1269,188,18712,0,38,91,29387,138,13,27,0,0
61752,Rumble,kingen,TOP,15,1,5,7,1.6,218,8,,7.5,10068,345,19.5%,29,15,1,5,5,0.99,0.51,0.17,0.03,11.5%,21396,634,20762,0,732,33.2%,0.27,88.9%,,0,0,0,0,464,20,1190,1,0,1980,1980,2390,0,19846,0,10,203,19994,139,8,25,0,0
61752,Sejuani,Lucid,JUNGLE,13,3,4,6,2.3,143,126,,4.9,9196,315,17.9%,52,11,16,12,10,1.78,0.38,0.41,0.55,20.6%,8373,4245,3393,735,287,13%,0.31,100%,,0,0,0,0,289,-17,-701,0,1,101,101,10533,103,35908,0,22,238,27402,80,13,31,100,100
61752,Corki,ShowMaker,MID,15,3,4,1,1,273,11,,9.3,12966,444,25.2%,41,15,13,6,6,1.4,0.51,0.21,0.44,16.2%,19922,12938,5437,1547,682,30.9%,0.14,44.4%,,1,0,0,0,214,-12,-795,-1,0,1676,1676,3720,0,9329,0,0,17,15659,93,7,27,100,250
61752,Kai,Aiming,ADC,15,2,2,4,3,319,20,,10.9,12738,436,24.7%,35,11,18,2,2,1.2,0.38,0.07,0.62,13.8%,10058,5831,4227,0,344,15.6%,0.21,66.7%,,0,0,0,0,210,19,-72,0,0,1144,1144,2412,0,7471,0,0,110,11309,45,3,23,100,300
61752,Nautilus,Moham,SUPPORT,10,0,5,6,1.2,34,0,,1.2,6550,224,12.7%,96,50,16,18,17,3.29,1.71,0.62,0.55,37.9%,4783,1328,2349,1106,164,7.4%,0.21,66.7%,,0,0,0,0,41,4,414,1,0,832,832,147,0,17133,886,39,216,12831,96,20,33,0,0
61752,Kennen,Clear,TOP,15,10,3,7,5.7,181,0,,6.2,12528,429,21.3%,34,14,7,6,6,1.16,0.48,0.21,0.24,11.2%,17634,1758,15876,0,604,26.8%,0.58,85%,,3,1,0,0,-464,-20,-1190,-1,0,3177,3177,3234,992,8129,0,20,73,14601,91,8,25,250,150
61752,Vi,Raptor,JUNGLE,15,1,1,14,15,195,169,,6.7,10847,371,18.4%,53,10,16,8,8,1.81,0.34,0.27,0.55,17.4%,11287,10781,0,506,386,17.2%,0.51,75%,,0,0,0,0,-289,17,701,0,0,2030,2030,15797,0,35068,0,26,371,28452,10,9,26,0,0
61752,Yone,Clozer,MID,16,4,3,11,5,292,11,,10,13528,463,23%,27,13,4,6,4,0.92,0.44,0.21,0.14,8.9%,15730,10949,2448,2333,538,23.9%,0.51,75%,,1,0,0,0,-214,12,795,1,0,5782,5782,7568,0,22714,0,12,166,24506,132,8,24,50,150
61752,Zeri,Hena,ADC,16,5,0,10,Perfect KDA,305,21,,10.4,14364,492,24.4%,38,17,10,5,5,1.3,0.58,0.17,0.34,12.5%,17571,10105,7422,44,601,26.7%,0.51,75%,,0,0,1,0,-210,-19,72,0,0,7479,7479,6654,0,9456,0,2,138,13690,0,8,23,350,0
61752,Rakan,Duro,SUPPORT,12,0,2,17,8.5,33,0,,1.1,7587,260,12.9%,152,85,20,18,18,5.2,2.91,0.62,0.68,50%,3498,476,2934,88,120,5.3%,0.58,85%,,0,0,0,0,-41,-4,-414,-1,0,1285,1285,4648,2259,10431,1994,24,65,13581,35,20,34,0,0
61755,Aurora,Kiin,TOP,16,7,0,5,Perfect KDA,219,4,,7.5,12277,420,21%,34,14,7,4,4,1.16,0.48,0.14,0.24,10.9%,26568,2197,23247,1124,910,38.4%,0.41,92.3%,1,1,0,0,0,999,25,1235,1,0,5715,5715,6668,0,8632,0,9,241,14715,0,7,19,0,0
61755,Lillia,Canyon,JUNGLE,15,1,2,6,3.5,213,204,,7.3,10812,370,18.5%,32,9,5,6,4,1.1,0.31,0.21,0.17,10.3%,9118,370,7342,1406,312,13.2%,0.24,53.8%,,0,0,0,0,115,21,1366,1,0,2441,2441,25997,0,25392,0,14,463,37152,54,7,21,0,0
61755,Draven,Chovy,MID,17,3,0,7,Perfect KDA,276,8,,9.5,13885,476,23.7%,60,17,12,6,6,2.05,0.58,0.21,0.41,19.2%,18341,17350,271,720,628,26.5%,0.34,76.9%,,0,0,0,0,923,-4,-321,0,0,4762,4762,7126,0,17327,0,5,66,13781,0,9,25,100,0
61755,Xayah,Peyz,ADC,16,2,1,7,9,318,30,,10.9,13529,463,23.1%,37,9,11,2,2,1.27,0.31,0.07,0.38,11.9%,11337,10742,0,595,388,16.4%,0.31,69.2%,,0,0,0,0,-944,-16,219,0,0,7138,7138,6424,0,6752,0,9,110,13258,16,3,21,0,0
61755,Rakan,Lehends,SUPPORT,12,0,1,12,12,32,0,,1.1,8088,277,13.8%,149,90,15,14,13,5.1,3.08,0.48,0.51,47.8%,3820,367,2941,512,131,5.5%,0.41,92.3%,,0,0,0,0,-458,8,-1008,-1,0,1769,1769,6505,1812,17034,2202,13,45,16173,12,16,30,0,0
61755,Gnar,PerfecT,TOP,15,0,2,1,0.5,216,4,,7.4,9035,309,19.2%,57,15,14,10,9,1.95,0.51,0.34,0.48,20.4%,12435,9886,2339,210,426,21%,0.03,25%,,0,0,0,0,-999,-25,-1235,-1,0,785,785,4240,0,14344,0,13,338,20418,26,11,28,0,0
61755,Maokai,Pyosik,JUNGLE,13,1,3,3,1.3,161,144,,5.5,8425,289,17.9%,50,9,15,10,8,1.71,0.31,0.34,0.51,17.9%,8563,741,7460,362,293,14.5%,0.14,100%,,0,0,0,0,-115,-21,-1366,-1,1,0,0,17626,0,38492,1633,43,642,34695,81,11,26,0,0
61755,Corki,Bdd,MID,15,1,3,1,0.7,265,16,,9.1,10006,343,21.3%,41,14,6,4,4,1.4,0.48,0.14,0.21,14.7%,11101,6697,3474,930,380,18.8%,0.07,50%,,0,0,0,0,-923,4,321,0,0,0,0,3118,0,8484,0,0,57,15899,92,5,23,0,0
61755,Zeri,Deft,ADC,14,1,3,2,1,319,8,,10.9,12800,438,27.2%,38,12,18,3,3,1.3,0.41,0.1,0.62,13.6%,21650,15426,6219,5,741,36.6%,0.1,75%,,0,0,0,0,944,16,-219,0,0,4577,4577,4714,0,8624,0,4,92,14227,65,4,22,0,100
61755,Lulu,BeryL,SUPPORT,11,1,2,2,1.5,33,0,,1.1,6800,233,14.4%,93,47,23,12,10,3.18,1.61,0.41,0.79,33.3%,5456,513,4943,0,187,9.2%,0.1,75%,,0,0,0,0,458,-8,1008,1,0,816,816,2951,1102,4011,3532,21,204,9628,73,14,27,0,0
61758,Kennen,Zeus,TOP,15,1,4,1,0.5,235,4,,8,10247,347,20.5%,26,12,4,2,2,0.88,0.41,0.07,0.14,10.6%,10207,2107,8100,0,346,18%,0.07,40%,,0,0,0,0,-310,2,39,0,0,545,545,3138,0,7652,0,8,59,15558,107,3,18,350,0
61758,Wukong,Oner,JUNGLE,14,0,5,4,0.8,179,165,,6.1,8778,297,17.6%,51,8,12,6,6,1.73,0.27,0.2,0.41,20.8%,6280,5271,779,230,213,11.1%,0.14,80%,,0,0,0,0,-302,-10,-601,-1,0,0,0,11745,0,23290,0,9,111,29984,140,7,24,0,0
61758,Aurora,Faker,MID,15,3,3,2,1.7,254,0,,8.6,11760,398,23.5%,31,21,3,3,3,1.05,0.71,0.1,0.1,12.7%,20530,1330,18267,933,695,36.2%,0.17,100%,,0,0,0,0,43,14,-557,0,0,1467,1467,3126,0,6690,0,8,241,13438,81,5,22,550,100
61758,Yasuo,Gumayusi,ADC,14,1,5,1,0.4,287,0,,9.7,11359,385,22.7%,34,8,8,3,3,1.15,0.27,0.1,0.27,13.9%,6997,6270,649,78,237,12.3%,0.07,40%,,0,0,0,0,144,25,542,0,0,1911,1911,3546,0,23055,0,11,133,16714,135,4,20,0,100
61758,Senna,Keria,SUPPORT,13,0,3,2,0.7,49,0,,1.7,7803,264,15.6%,103,45,19,12,11,3.49,1.52,0.41,0.64,42%,12665,12346,0,319,429,22.3%,0.07,40%,,0,0,0,0,600,-7,440,1,0,1587,1587,5179,1442,6054,1220,25,218,12610,105,14,30,0,0
61758,Rumble,Mihile,TOP,17,4,0,12,Perfect KDA,249,7,,8.4,13352,452,21.2%,31,12,5,7,6,1.05,0.41,0.24,0.17,12.7%,19282,59,19223,0,653,29.7%,0.54,80%,,0,0,0,0,310,-2,-39,0,0,4173,4173,4702,0,18812,0,12,307,16565,0,9,25,0,0
61758,Viego,Sylvie,JUNGLE,16,4,1,11,15,215,194,,7.3,13115,444,20.8%,45,12,8,16,10,1.52,0.41,0.54,0.27,18.4%,11284,8023,2615,646,382,17.4%,0.51,75%,,0,0,0,0,302,10,601,1,1,5432,5432,25849,0,24927,0,13,229,34562,21,12,31,100,0
61758,Yone,Fisher,MID,18,5,1,8,13,292,18,,9.9,13940,472,22.1%,30,9,7,6,6,1.02,0.3,0.2,0.24,12.3%,13311,8639,2944,1728,451,20.5%,0.44,65%,,0,0,0,0,-43,-14,557,0,0,2406,2406,8364,0,20999,0,20,239,21616,47,9,28,50,350
61758,Kai,Jiwoo,ADC,16,6,2,7,6.5,266,13,,9,14291,484,22.7%,45,13,11,4,4,1.52,0.44,0.14,0.37,18.4%,17431,10207,7084,140,590,26.9%,0.44,65%,,2,0,0,0,-144,-25,-542,0,0,10749,10749,3567,0,6833,0,3,90,12318,75,5,24,50,550
61758,Rell,Vital,SUPPORT,13,1,1,15,16,40,0,,1.4,8353,283,13.2%,93,48,14,11,11,3.15,1.63,0.37,0.47,38.1%,3579,435,2670,474,121,5.5%,0.54,80%,,0,0,0,0,-600,7,-440,-1,0,2156,2156,759,0,13983,0,21,42,13625,35,13,25,0,0
61761,Aurora,Clear,TOP,16,2,4,4,1.5,268,0,,8.2,11778,359,20.8%,47,16,6,7,6,1.43,0.49,0.21,0.18,15.3%,24731,1545,22216,970,754,32.6%,0.18,60%,,0,0,0,0,-289,4,157,0,0,1833,1833,6372,750,12887,0,8,266,21947,125,10,30,50,50
61761,Sejuani,Raptor,JUNGLE,14,1,4,6,1.8,163,134,,5,9279,283,16.4%,62,14,16,12,12,1.89,0.43,0.37,0.49,20.1%,9769,5502,3719,548,298,12.9%,0.21,70%,,0,0,0,0,-229,-3,-602,0,0,0,0,13455,261,43242,0,30,318,43860,86,13,27,0,0
61761,Yone,Clozer,MID,18,6,3,0,2,319,8,,9.7,15595,475,27.6%,29,11,4,4,4,0.88,0.34,0.12,0.12,9.4%,18955,12527,3346,3082,578,25%,0.18,60%,,0,0,0,0,-216,2,598,0,0,4176,4176,10965,0,33183,0,12,162,30178,104,6,22,1100,200
61761,Xayah,Hena,ADC,16,1,3,3,1.3,313,32,,9.5,12494,381,22.1%,26,16,3,5,5,0.79,0.49,0.15,0.09,8.4%,19291,19011,0,280,588,25.5%,0.12,40%,,0,0,0,0,-552,-29,-650,-1,0,1155,1155,5372,0,12706,0,10,119,20873,93,11,27,50,50
61761,Rakan,Duro,SUPPORT,12,0,3,7,2.3,33,0,,1,7363,224,13%,144,78,18,14,13,4.39,2.38,0.43,0.55,46.8%,3006,504,2482,20,92,4%,0.21,70%,,0,0,0,0,137,6,-98,0,0,815,815,6579,3181,16325,3543,17,56,16533,107,16,32,0,0
61761,Gnar,DuDu,TOP,18,9,0,4,Perfect KDA,321,20,,9.8,16796,512,23.8%,54,12,12,8,7,1.65,0.37,0.24,0.37,16.3%,29577,19522,5478,4577,902,28.1%,0.4,76.5%,1,2,1,0,0,289,-4,-157,0,0,7822,7822,9985,0,34242,0,28,655,25126,0,10,32,0,0
61761,Maokai,Cuzz,JUNGLE,16,1,1,13,14,195,167,,5.9,11901,363,16.9%,61,10,16,8,7,1.86,0.3,0.24,0.49,18.4%,19423,992,15616,2815,592,18.4%,0.43,82.4%,,0,0,0,0,229,3,602,0,0,5081,5081,26868,0,37185,1223,48,585,38050,0,9,24,0,0
61761,Corki,Bulldog,MID,18,4,4,6,2.5,341,26,,10.4,17898,546,25.4%,59,17,15,7,7,1.8,0.52,0.21,0.46,17.8%,22317,15258,4344,2715,680,21.2%,0.3,58.8%,,1,0,0,0,216,-2,-598,0,1,5938,5938,6148,0,12546,0,2,69,21070,156,8,26,50,700
61761,Ezreal,Leaper,ADC,17,2,2,5,3.5,364,38,,11.1,15231,464,21.6%,56,11,22,4,3,1.71,0.34,0.12,0.67,16.9%,26132,15429,9207,1496,797,24.8%,0.21,41.2%,,1,0,0,0,552,29,650,1,0,6164,6164,6467,0,14161,0,4,190,17179,110,5,28,250,500
61761,Karma,Andil,SUPPORT,15,1,3,15,5.3,25,0,,0.8,8770,267,12.4%,102,50,12,10,10,3.11,1.52,0.3,0.37,30.7%,7851,534,6009,1308,239,7.5%,0.49,94.1%,,0,0,0,0,-137,-6,98,0,0,831,831,5736,1869,7390,7387,17,148,14890,58,12,27,0,0
61764,Kennen,Doran,TOP,15,7,4,8,3.8,201,12,,7,11908,415,20.4%,38,13,8,9,8,1.32,0.45,0.31,0.28,12.8%,17024,1657,15250,117,593,20.8%,0.52,68.2%,,1,0,0,0,402,9,-516,0,0,2565,2565,3660,0,12867,0,14,92,18249,155,11,30,0,400
61764,Vi,Peanut,JUNGLE,16,4,1,10,14,221,204,,7.7,11578,403,19.9%,46,9,9,7,7,1.6,0.31,0.24,0.31,15.4%,13617,12536,0,1081,474,16.6%,0.49,63.6%,,1,0,0,0,594,32,1570,1,0,4327,4327,19763,0,43645,0,21,462,31072,39,8,20,0,50
61764,LeBlanc,Zeka,MID,16,5,1,5,10,267,1,,9.3,13650,476,23.4%,58,25,11,7,7,2.02,0.87,0.24,0.38,19.5%,18169,1683,15198,1288,633,22.2%,0.35,45.5%,,2,0,0,0,708,-7,-9,0,0,5040,5040,4267,0,9291,0,7,66,15258,41,10,28,0,150
61764,Ashe,Viper,ADC,16,6,0,13,Perfect KDA,275,2,,9.6,13680,477,23.5%,60,15,17,6,6,2.09,0.52,0.21,0.59,20.1%,26331,23423,2038,870,917,32.1%,0.66,86.4%,1,0,1,0,0,52,0,-78,0,0,2847,2847,3833,0,8974,0,35,709,9178,0,7,21,100,0
61764,Leona,Delight,SUPPORT,13,0,2,14,7,43,0,,1.5,7415,258,12.7%,96,38,14,10,10,3.34,1.32,0.35,0.49,32.2%,6872,2055,3715,1102,239,8.4%,0.49,63.6%,,0,0,0,0,172,5,360,0,0,1594,1594,2384,0,19042,0,22,66,13872,33,12,26,0,0
61764,Aurora,Rascal,TOP,13,4,6,2,1,168,2,,5.9,9494,331,21%,32,13,7,8,7,1.11,0.45,0.28,0.24,15.3%,15106,879,13598,629,526,26.5%,0.21,75%,1,0,0,0,0,-402,-9,516,0,0,625,625,2075,0,6107,0,7,133,17470,131,11,29,300,0
61764,Sejuani,Sponge,JUNGLE,12,2,7,3,0.7,133,125,,4.6,8560,298,18.9%,40,12,7,12,10,1.39,0.42,0.42,0.24,19.1%,7461,3643,2927,891,260,13.1%,0.17,62.5%,,0,0,0,0,-594,-32,-1570,-1,0,125,125,10714,243,33688,0,20,290,34555,184,13,27,300,0
61764,Corki,SeTab,MID,15,0,4,6,1.5,263,0,,9.2,10346,360,22.9%,26,15,9,7,6,0.91,0.52,0.24,0.31,12.4%,19173,13969,3659,1545,668,33.7%,0.21,75%,,0,0,0,0,-708,7,9,0,0,2149,2149,5134,0,11015,0,0,12,21336,139,8,23,0,50
61764,Jhin,Paduck,ADC,14,2,2,3,2.5,259,4,,9,10833,377,24%,27,15,9,5,5,0.94,0.52,0.17,0.31,12.9%,13512,12038,1214,260,471,23.7%,0.17,62.5%,,0,0,0,0,-52,0,78,0,0,1823,1823,3866,0,5869,0,18,135,13584,39,6,18,0,50
61764,Alistar,Pleata,SUPPORT,10,0,3,2,0.7,34,0,,1.2,5965,208,13.2%,84,47,7,14,13,2.93,1.64,0.49,0.24,40.2%,1699,184,1515,0,59,3%,0.07,25%,,0,0,0,0,-172,-5,-360,0,0,829,829,4059,2140,13660,0,19,66,14086,99,16,28,0,0
